point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,5.116799000001265
1,100,94.9223288799742,0,97.4611644399871,5.025765999998839
2,100,0,0,100.0,5.214523000000554
3,100,0,0,100.0,5.3468899999988935
4,100,100,0,100.0,5.495809000000008
5,100,0,0,100.0,5.946341000000757
6,98.0860054685558,100,0,99.0430027342779,5.4708449999998265
7,100,100,0,100.0,5.865218000000823
8,100,0,0,100.0,5.916733000000022
9,95.60029828486203,100,0,97.80014914243102,5.727922999998555
10,98.0860054685558,100,0,99.0430027342779,5.919762000001356
11,98.0860054685558,0,0,98.0860054685558,6.07016399999884
12,98.0860054685558,0,0,98.0860054685558,7.135127000001376
13,98.0860054685558,0,0,98.0860054685558,5.968721999999616
14,98.0860054685558,0,0,98.0860054685558,6.160673000000315
15,98.0860054685558,0,0,98.0860054685558,6.298361999999543
16,93.11459110116827,100,0,96.55729555058414,6.304298999999446
17,93.11459110116827,0,0,93.11459110116827,7.146364000000176
18,95.60029828486203,100,0,97.80014914243102,6.531960000000254
19,93.11459110116827,100,0,96.55729555058414,7.014889000000039
20,95.60029828486203,100,0,97.80014914243102,5.9936259999994945
21,95.60029828486203,0,0,95.60029828486203,6.1649840000009135
22,95.60029828486203,0,0,95.60029828486203,6.164805000000342
23,90.62888391747451,100,0,95.31444195873726,6.428017999998701
24,93.11459110116827,100,0,96.55729555058414,6.16010500000084
25,95.60029828486203,100,100,98.54809843400447,6.063084999999774
26,95.60029828486203,0,0,95.60029828486203,6.214529999999286
27,90.62888391747451,100,0,95.31444195873726,6.097361000000092
28,95.60029828486203,100,0,97.80014914243102,6.203531999999541
29,90.62888391747451,100,0,95.31444195873726,5.958755999999994
30,93.11459110116827,100,0,96.55729555058414,6.721011000001454
31,95.60029828486203,100,100,98.54809843400447,6.586519999998927
32,95.60029828486203,0,0,95.60029828486203,6.306720000000496
33,95.60029828486203,0,0,95.60029828486203,6.30793199999971
34,95.60029828486203,0,0,95.60029828486203,6.07719200000065
35,98.0860054685558,100,0,99.0430027342779,6.4837919999990845
36,98.0860054685558,0,0,98.0860054685558,5.73661600000014
37,100,100,0,100.0,5.754127000000153
38,100,0,0,100.0,6.280888999999661
39,100,0,0,100.0,5.962365999999747
40,100,0,0,100.0,5.78043500000058
41,100,0,0,100.0,5.734711000000971
42,100,100,0,100.0,5.535314999999173
43,100,100,100,100.0,5.466001000000688
44,100,100,46.90075999999998,82.4772508,5.3377199999995355
45,100,100,45.20251999999999,81.9168316,5.111770999999862
46,100,100,61.93352000000001,87.4380616,5.182338000000527
47,100,100,100,100.0,4.530020999998669
48,100,100,100,100.0,4.228930000001128
49,100,100,100,100.0,3.3754040000003442
50,100,100,44.98919999999998,81.846436,3.1118049999986397
51,100,100,100,100.0,2.9825790000013512
52,100,0,0,100.0,2.9869069999986095
53,100,0,0,100.0,3.0107050000005984
54,100,0,0,100.0,2.9629949999998644
55,100,0,0,100.0,2.9217010000011214
56,100,0,0,100.0,3.0759519999992335
57,100,100,0,100.0,2.993157999999312
58,100,0,0,100.0,2.8674040000005334
59,100,0,0,100.0,2.87007900000026
60,100,100,0,100.0,2.76180899999963
61,100,0,0,100.0,2.768511000000217
62,100,100,0,100.0,2.913868999999977
63,100,100,0,100.0,2.8495590000002267
64,100,100,100,100.0,2.8677109999989625
65,100,100,100,100.0,2.6734590000014578
66,100,0,0,100.0,2.58064099999865
67,100,100,0,100.0,2.7399720000012167
68,100,100,0,100.0,2.7934089999998832
69,100,0,0,100.0,2.659266000000571
70,100,100,0,100.0,2.982113999998546
71,100,0,0,100.0,3.012246000000232
72,100,100,0,100.0,3.278975999999602
73,100,100,100,100.0,3.1520330000003014
74,100,0,0,100.0,3.4681000000000495
75,100,100,0,100.0,3.564922999999908
76,100,0,0,100.0,3.64703499999996
77,100,0,0,100.0,3.662071000000651
78,100,0,0,100.0,4.19922299999962
79,100,100,0,100.0,3.91986100000031
80,100,0,0,100.0,4.0799279999991995
81,100,100,0,100.0,3.8309619999999995
82,100,100,0,100.0,3.967526000000362
83,100,100,0,100.0,4.872446000001219
84,100,0,0,100.0,4.142490999998699
85,100,0,0,100.0,3.980620000000272
86,100,0,0,100.0,3.9851849999995466
87,100,100,0,100.0,4.095839000001433
88,100,0,0,100.0,4.3352429999995366
89,100,100,0,100.0,4.457592999999179
90,100,100,0,100.0,4.559735000000728
91,100,0,0,100.0,4.338682999999946
92,100,0,0,100.0,4.34250400000019
93,100,100,0,100.0,4.503158999999869
94,100,100,0,100.0,4.648795999999493
95,100,0,0,100.0,4.478648000000248
96,100,0,0,100.0,4.73345800000061
97,100,0,0,100.0,4.515092999999979
98,100,0,0,100.0,4.47856899999897
99,100,0,0,100.0,4.667983999999706
100,100,0,0,100.0,5.017483999999968
101,100,0,0,100.0,4.515056000000186
102,100,0,0,100.0,4.514881000000969
103,100,0,0,100.0,4.6971469999989495
104,100,0,0,100.0,4.587786000000051
105,100,0,0,100.0,4.589982999999847
106,100,100,0,100.0,4.688081000000238
107,100,0,0,100.0,4.954189000000042
108,100,100,0,100.0,4.667543999999907
109,100,0,0,100.0,4.628566999999748
110,100,0,0,100.0,4.515184000001682
111,100,100,0,100.0,4.579920999998649
112,100,100,100,100.0,4.32669100000021
113,100,0,0,100.0,4.369399999999587
114,100,100,0,100.0,4.328519000000597
115,100,100,100,100.0,4.007534000000305
116,100,100,100,100.0,3.7072559999996884
