point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,5.31833000000006
1,100,100,0,100.0,6.281068000000232
2,100,72.60961513763434,97.56519999999999,89.88378514679567,5.71371100000033
3,100,0,0,100.0,6.166844999999739
4,100,100,0,100.0,6.221423999999388
5,100,0,0,100.0,6.861275999999634
6,100,100,0,100.0,6.602743999999802
7,100,0,0,100.0,6.566892000000735
8,100,0,0,100.0,6.845654999999169
9,100,100,0,100.0,8.385606000001644
10,100,100,100,100.0,28.051582000000053
11,100,100,0,100.0,10.954379999999219
12,100,0,0,100.0,10.704443999999057
13,100,0,0,100.0,7.762070000000676
14,100,77.68032380125308,0,88.84016190062654,7.549235000000408
15,100,0,0,100.0,8.112778000000617
16,100,0,0,100.0,7.985640999999305
17,100,0,0,100.0,7.9300789999997505
18,100,0,0,100.0,7.945529000000533
19,100,0,0,100.0,7.596226999999999
20,100,0,0,100.0,7.864723999999114
21,100,0,0,100.0,7.868567000001349
22,100,0,0,100.0,7.619025999998485
23,100,0,0,100.0,8.353064000000813
24,100,0,0,100.0,8.048940999999104
25,100,0,0,100.0,8.110617000000275
26,100,0,0,100.0,8.602188000000751
27,100,0,0,100.0,8.725153999999748
28,100,0,0,100.0,7.741917999999714
29,100,0,0,100.0,7.808324999999968
30,100,0,0,100.0,8.167201000000205
31,100,100,0,100.0,7.604434999999285
32,100,100,100,100.0,7.460164000000077
33,100,100,100,100.0,7.8267070000001695
34,100,100,100,100.0,7.25669999999991
35,100,100,100,100.0,7.049032000000807
