point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,6.294515000001411
1,100,100,100,100.0,5.995239999998375
2,100,100,100,100.0,5.581154000001334
3,100,100,36.36707999999999,79.0011364,4.915494999999282
4,100,-12.723731888753509,100,61.67393115782381,4.479242999999769
5,100,-45.26387710131934,100,50.61028178555142,3.924568000000363
6,100,90.65384049038262,38.610759999999964,76.56385656673008,3.6392759999998816
7,100,100,100,100.0,3.312459000000672
8,100,100,100,100.0,3.2221499999996013
9,100,0,0,100.0,3.1277100000006612
10,100,35.46857421348862,0,67.73428710674432,3.029538999999204
11,100,17.35492952786427,100,71.90067603947385,3.317465000000084
12,100,-0.16988930227441745,100,65.9422376372267,3.654286000000866
13,100,100,100,100.0,4.013547999998991
14,100,0,0,100.0,4.1247349999994185
15,100,100,0,100.0,4.615193999999974
16,100,100,100,100.0,4.852950000000419
17,100,100,100,100.0,4.971386999999595
18,100,100,0,100.0,5.384216000000379
