point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,6.482347000000118
1,100,100,0,100.0,7.3687700000000405
2,100,100,0,100.0,6.819911999999931
3,100,100,100,100.0,7.146162000000004
4,100,100,0,100.0,7.353033999999752
5,100,100,100,100.0,6.866259000000355
6,100,100,0,100.0,7.016010999999708
7,100,0,0,100.0,7.27755500000012
8,100,0,0,100.0,7.1663760000001275
9,100,0,0,100.0,7.396236999999928
10,100,0,0,100.0,7.3958339999999225
11,100,100,0,100.0,7.4333990000000085
12,100,100,100,100.0,7.366779999999835
13,100,0,0,100.0,7.684110000000146
14,100,0,0,100.0,7.928417000000081
15,100,0,0,100.0,7.920626999999968
16,100,100,0,100.0,8.077088999999887
17,100,100,0,100.0,7.9374870000001465
18,100,0,0,100.0,7.701404999999795
19,100,100,0,100.0,7.9213700000000244
20,100,100,100,100.0,9.150324000000182
21,100,100,100,100.0,8.98918999999978
22,100,100,100,100.0,8.618911000000026
23,100,0,0,100.0,9.100646000000324
24,100,100,0,100.0,9.392558999999892
25,100,100,100,100.0,9.223656000000119
26,100,0,0,100.0,9.686992999999802
27,100,0,0,100.0,11.277994999999919
28,100,30.06540024235521,0,65.03270012117761,10.191147
29,100,90.16569335840833,40.489200000000025,77.01777174185885,10.899279000000206
30,100,100,100,100.0,10.920932999999877
31,100,0,0,100.0,10.85563000000002
32,100,63.67251071939008,0,81.83625535969504,11.38771399999996
33,100,56.83060606872166,100,85.32240606336536,12.745636000000104
34,100,84.76132965597321,100,94.81885208303089,11.819199000000026
35,100,75.88852448677112,100,91.80209832550219,12.227276000000074
36,100,66.94728352266871,100,88.76207639770736,12.721980999999687
37,100,58.587134677992545,100,85.91962579051747,13.095690999999988
38,100,49.74351219910882,100,82.912794147697,13.807416999999987
39,100,0,0,100.0,13.545035999999982
40,100,0,0,100.0,13.76353700000027
41,100,26.73032402234643,0,63.36516201117321,13.47582599999987
42,100,0,0,100.0,13.296149000000241
43,100,8.908712880974212,0,54.4543564404871,13.69937600000003
44,100,3.388707344511499,100,67.1521604971339,14.918656999999712
45,100,-16.945991907582105,100,60.23836275142209,14.877938000000086
46,100,0,0,100.0,14.135517000000164
47,100,0,0,100.0,14.70980499999996
48,100,-30.147573562408535,0,34.92621321879573,15.740918999999849
49,100,-70.87906326459307,100,41.90111849003836,14.885549000000083
50,100,0,0,100.0,14.81477199999972
51,98.09523809523809,-70.58203629185331,0,13.756600901692387,16.545504000000165
52,98.09523809523809,0,0,98.09523809523809,15.70962099999997
53,96.19047619047619,-101.03959990161613,0,-2.4245618555699693,16.205478000000312
54,96.19047619047619,0,0,96.19047619047619,16.122830999999678
55,96.19047619047619,0,0,96.19047619047619,16.743516
56,96.19047619047619,0,0,96.19047619047619,15.999714999999924
57,96.19047619047619,0,0,96.19047619047619,15.999353000000156
58,96.19047619047619,0,0,96.19047619047619,15.262395000000197
59,97.14285714285714,88.48163655939702,0,92.81224685112707,16.14365799999996
60,98.09523809523809,87.3848246674729,100,95.08226895836935,15.981377000000066
61,99.04761904761905,91.19067382812493,100,96.69054338727676,16.66375799999969
62,100,85.3199384615386,100,95.00877907692313,15.76718800000026
63,100,82.7356549758334,100,94.13012269178336,15.364673000000039
64,100,0,0,100.0,15.147541999999703
65,100,80.26364656031923,0,90.13182328015961,14.950066000000334
66,100,0,0,100.0,15.58189799999991
67,100,0,0,100.0,14.532640999999785
68,100,81.61138923654573,0,90.80569461827287,15.000448000000233
69,100,-57.25890704527223,0,21.370546477363884,14.760870000000068
70,100,77.18083250249273,0,88.59041625124637,14.639922999999726
71,100,0,0,100.0,14.65475000000015
72,100,0,0,100.0,14.799501999999848
73,100,0,0,100.0,14.621762000000217
74,100,0,0,100.0,17.33676299999979
75,100,0,0,100.0,14.535929000000124
76,100,0,0,100.0,18.04513999999972
77,100,0,0,100.0,14.30636000000004
78,100,0,0,100.0,14.759099000000333
79,100,0,0,100.0,15.23601699999972
80,100,77.84443053817279,0,88.9222152690864,14.588082000000213
81,100,-57.58398071256394,0,21.20800964371803,14.880913999999848
82,100,78.33262711864427,0,89.16631355932213,14.708623999999872
83,100,77.75613266583234,100,92.437085106383,14.54175000000032
84,100,0,0,100.0,14.275519999999688
85,100,0,0,100.0,14.739622000000054
86,100,0,0,100.0,14.288645000000088
87,100,0,0,100.0,14.266144000000168
88,100,79.43623697753239,0,89.7181184887662,14.723152999999911
89,100,0,0,100.0,14.703891999999996
90,100,75.19767441860459,0,87.5988372093023,14.08282599999984
91,100,76.30789539854173,100,91.94468443550419,14.056653000000097
92,100,0,0,100.0,14.749842000000172
93,100,0,0,100.0,14.080637999999908
94,100,75.39239075841289,0,87.69619537920644,13.755603999999948
95,100,0,0,100.0,14.050205000000005
96,100,0,0,100.0,14.16181800000004
97,100,-47.563178246226954,0,26.218410876886523,13.57654999999977
98,100,0.03870175079332405,0,50.01935087539666,13.674483000000237
99,100,75.71941139636829,0,87.85970569818414,13.694058999999925
100,100,79.34769864038908,100,92.97821753773229,13.891513000000032
101,100,0,0,100.0,13.419570999999905
102,100,0,0,100.0,13.884589000000233
103,100,0,0,100.0,13.969382999999652
104,100,1.5741271628953113,0,50.787063581447654,13.932658000000174
105,100,80.57539135879784,0,90.28769567939892,14.170931999999993
106,100,79.2199076961456,100,92.93476861668951,13.804662999999891
107,100,0,0,100.0,13.975544000000355
108,100,1.7216135968054158,0,50.860806798402706,13.787054999999782
109,100,76.72216656230442,0,88.36108328115222,13.805496999999832
110,100,76.16015966072086,100,91.8944542846451,13.543993000000228
111,100,82.60397022332494,100,94.08534987593048,14.049207000000024
112,100,0,0,100.0,13.525842000000011
113,100,0,0,100.0,14.809284999999818
