point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,3.418415999999997
1,100,100,0,100.0,4.598895000000002
2,100,100,100,100.0,3.480083999999998
3,100,89.17044546396332,56.61628000000001,82.00132385774754,5.1002410000000005
4,100,0,0,100.0,4.333541000000004
5,100,0,0,100.0,4.608334999999997
6,100,100,0,100.0,4.384143999999999
7,100,100,0,100.0,4.520600000000002
8,100,100,100,100.0,4.357537999999998
9,100,100,0,100.0,4.455835
10,100,100,0,100.0,4.379043000000003
11,100,100,100,100.0,4.3355749999999915
