point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,57.127159999999996,85.8519628,4.386991000000009
1,100,100,100,100.0,4.043470999999997
2,100,100,100,100.0,3.422604000000007
3,100,100,100,100.0,3.2919959999999975
4,100,100,100,100.0,2.9067309999999935
5,100,100,100,100.0,2.435991999999999
6,100,89.93484436608927,100,96.57784708447035,2.062812000000008
7,100,100,100,100.0,1.595517000000001
8,100,100,100,100.0,1.4487349999999992
9,100,100,43.071559999999984,81.21361479999999,1.1630419999999901
10,100,100,43.12276000000001,81.2305108,0.9906500000000023
11,100,0,0,100.0,0.8397400000000061
12,100,100,0,100.0,0.904293999999993
13,100,0,0,100.0,1.1368930000000006
14,100,68.13510316514825,0,84.06755158257413,1.2985139999999973
15,100,56.56820607070233,100,85.2331900640388,1.9115560000000045
16,100,90.08252545275624,100,96.62805865393713,2.2392169999999965
17,100,78.28222840647521,100,92.61595765820158,2.57827300000001
18,100,62.001375536015225,100,87.08046768224517,2.8264309999999995
19,100,-227.8871990298002,-17.426200000000016,-50.23229367013208,3.2830960000000005
20,100,-119.04953947015255,65.87287999999998,14.261206980148128,3.5653939999999977
21,100,-159.9805943913994,100,11.6065979069242,4.145465999999999
22,94.34431323803605,-216.1131922143357,100,-9.34486198432225,4.6498320000000035
23,100,100,100,100.0,4.876962999999989
24,100,100,100,100.0,5.603898000000015
25,100,96.62088776941809,100,98.85110184160214,5.670187999999996
26,100,27.987852647977483,100,75.51586990031234,6.072348000000005
