point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,16.914182000000437
1,100,100,100,100.0,15.556163000000197
2,100,0,0,100.0,8.291251999999986
3,100,28.442113346373965,0,64.22105667318698,8.25843199999963
4,100,100,0,100.0,14.32002300000022
5,100,100,0,100.0,7.877281000000039
6,100,0,0,100.0,8.190815999999359
7,100,0,0,100.0,8.010337000000618
8,100,0,0,100.0,7.7601919999997335
9,100,0,0,100.0,10.766144000000168
10,100,100,0,100.0,7.894862000000103
11,100,0,0,100.0,8.663594999999987
12,100,0,0,100.0,10.752765000000181
13,100,0,0,100.0,8.110874999999396
14,78.2003479990057,100,0,89.10017399950286,30.39098400000057
