point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,6.9319739999991725
1,100,100,100,100.0,7.2133560000002035
2,100,100,42.4338,81.003154,6.32932400000027
3,100,100,100,100.0,5.852050999999847
4,100,100,34.361360000000005,78.33924880000001,5.856686000000991
5,100,100,100,100.0,5.259940999998435
6,100,100,44.90607999999998,81.81900639999999,4.94874400000117
7,100,100,100,100.0,4.73271399999976
8,100,56.88382668331216,100,85.34050107232613,4.402023000000554
9,100,100,100,100.0,4.114536999999473
10,100,100,100,100.0,3.9979810000004363
11,100,100,100,100.0,3.899147999998604
12,100,-18.380638503352277,0,40.80968074832386,4.093786000001273
13,100,17.743272114177444,0,58.87163605708872,3.9108739999992395
14,100,100,48.72460000000001,83.07911800000001,3.6189900000008492
15,100,100,100,100.0,3.670792999999321
16,100,0,0,100.0,3.497346000000107
17,100,100,0,100.0,3.328088000000207
18,100,0,0,100.0,3.349808999999368
19,100,100,0,100.0,3.193726000001334
20,100,0,0,100.0,3.252809999999954
21,100,0,0,100.0,3.3580129999991186
22,100,100,0,100.0,3.251256999999896
23,100,0,0,100.0,3.352946000000884
24,100,0,0,100.0,3.294361000000208
25,100,0,0,100.0,3.402228999999352
26,100,0,0,100.0,3.352225999999064
27,100,0,0,100.0,3.2950940000009723
28,100,0,0,100.0,3.3499059999994643
29,100,100,0,100.0,3.6012059999993653
30,100,100,100,100.0,4.050165000000561
31,100,0,0,100.0,3.698051999999734
32,100,0,0,100.0,3.7906480000001466
