point#,speed score,accn score,jerk score,point score,distance weight
0,97.01704545454545,0,0,97.01704545454545,8.579439000000093
1,97.01704545454545,0,0,97.01704545454545,8.517335999999887
2,97.01704545454545,0,0,97.01704545454545,8.70748999999978
3,97.01704545454545,0,0,97.01704545454545,8.249550999999883
4,97.01704545454545,0,0,97.01704545454545,8.249370000000454
5,98.79261363636364,100,0,99.39630681818181,8.201648000000205
6,95.24147727272727,53.29569528961011,0,74.2685862811687,8.227589999999509
7,97.01704545454545,100,0,98.50852272727272,8.655518999999913
8,98.79261363636364,100,100,99.6015625,8.227788000000146
9,100,100,100,100.0,8.009367999999995
10,100,0,0,100.0,8.9805980000001
11,100,100,0,100.0,8.02038900000025
12,100,0,0,100.0,8.094565999999759
13,100,0,0,100.0,8.182671999999911
14,100,0,0,100.0,7.818293000000267
15,100,0,0,100.0,8.00777300000027
16,100,0,0,100.0,8.076061999999183
17,98.79261363636364,75.28345718452675,0,87.03803541044519,8.727029000000584
18,100,100,0,100.0,7.922195000000102
19,100,0,0,100.0,8.155886999999893
20,100,100,0,100.0,8.077298999999584
21,100,0,0,100.0,7.75984200000039
22,100,0,0,100.0,7.760224999999991
23,100,0,0,100.0,7.948064999999588
24,100,0,0,100.0,7.8230610000000524
25,100,0,0,100.0,7.6441780000004655
26,98.79261363636364,65.27887353288429,0,82.03574358462396,8.037319999999454
27,100,100,0,100.0,8.332903999999871
28,100,0,0,100.0,7.964899000000514
29,100,100,0,100.0,7.76976999999988
30,98.79261363636364,78.89704146121264,0,88.84482754878815,8.809183000000303
31,98.79261363636364,0,0,98.79261363636364,8.10718899999938
32,100,100,0,100.0,8.07119000000057
33,100,0,0,100.0,8.92260399999941
34,100,0,0,100.0,8.855094000000463
35,100,100,0,100.0,8.656388999999763
36,100,0,0,100.0,8.945507000000362
37,100,0,0,100.0,8.010518999999476
38,100,0,0,100.0,8.267096999999922
39,100,0,0,100.0,8.191988999999921
40,100,100,0,100.0,10.296323000000484
41,100,0,0,100.0,8.28333399999974
42,100,100,0,100.0,7.871750000000247
43,100,0,0,100.0,7.889140000000225
44,100,0,0,100.0,7.818875999999364
45,100,0,0,100.0,7.70144800000071
46,98.79261363636364,79.70508368636717,0,89.2488486613654,8.99769699999979
47,100,100,0,100.0,8.072828999999729
48,100,0,0,100.0,7.841212000000269
49,100,0,0,100.0,8.08862500000032
50,100,100,0,100.0,7.7020909999992
51,100,0,0,100.0,7.760253000000375
52,100,0,0,100.0,8.135540999999648
53,100,0,0,100.0,7.8948660000005475
54,100,100,0,100.0,8.008764999999585
55,100,0,0,100.0,8.045626000000084
56,100,0,0,100.0,8.295000000000073
57,100,0,0,100.0,7.8705589999999575
58,100,100,0,100.0,7.9155399999999645
59,100,0,0,100.0,7.839716999999837
60,100,0,0,100.0,7.417688999999882
61,100,100,0,100.0,7.616287000000739
62,100,100,100,100.0,7.4018089999999575
63,100,87.78811531790178,0,93.89405765895089,7.690278000000035
64,100,100,0,100.0,7.809696999999687
65,100,100,100,100.0,7.301040000000285
66,100,87.66337699623183,0,93.83168849811591,7.774983999999677
67,100,100,0,100.0,7.9540930000002845
68,100,0,0,100.0,7.3369119999997565
69,100,80.76508901432919,0,90.3825445071646,7.56800899999962
70,100,0,0,100.0,7.8033290000003035
71,100,0,0,100.0,7.619069000000309
72,100,0,0,100.0,7.680583999999726
73,100,73.50862241828757,0,86.7543112091438,8.085516000000098
74,100,0,0,100.0,8.29358400000001
75,100,100,0,100.0,8.233940999999504
76,100,0,0,100.0,7.751548000000184
77,98.79261363636364,70.57608167233842,0,84.68434765435103,8.489389000000301
78,98.79261363636364,0,0,98.79261363636364,7.977703999999903
79,95.24147727272727,54.44140184809558,0,74.84143956041143,8.235504999999648
80,97.01704545454545,100,0,98.50852272727272,8.281523000000561
81,97.01704545454545,0,0,97.01704545454545,8.117325000000164
82,97.01704545454545,0,0,97.01704545454545,8.513478999999279
83,97.01704545454545,0,0,97.01704545454545,8.381500000000415
84,93.4659090909091,51.031521314040006,0,72.24871520247456,8.6701350000003
85,95.24147727272727,100,0,97.62073863636363,9.087448999999651
86,95.24147727272727,0,0,95.24147727272727,8.257196999999906
87,98.79261363636364,100,0,99.39630681818181,8.181203000000096
88,95.24147727272727,56.71899181128393,0,75.9802345420056,8.340500999999676
89,97.01704545454545,100,0,98.50852272727272,8.289929999999913
90,98.79261363636364,100,100,99.6015625,8.204078000000663
91,98.79261363636364,0,0,98.79261363636364,7.920358999999735
92,98.79261363636364,0,0,98.79261363636364,8.358793999999762
93,98.79261363636364,0,0,98.79261363636364,8.301924000000326
94,98.79261363636364,0,0,98.79261363636364,8.042255999999725
95,98.79261363636364,0,0,98.79261363636364,8.435338000000229
96,98.79261363636364,0,0,98.79261363636364,8.42784599999959
97,98.79261363636364,0,0,98.79261363636364,8.110133000000133
98,98.79261363636364,0,0,98.79261363636364,8.363720000000285
99,98.79261363636364,0,0,98.79261363636364,8.366605000000163
100,98.79261363636364,0,0,98.79261363636364,8.431611999999404
101,98.79261363636364,0,0,98.79261363636364,8.31246800000008
102,95.24147727272727,56.6399218691308,0,75.94069957092904,8.470323000000462
103,97.01704545454545,100,0,98.50852272727272,8.354546999999911
104,98.79261363636364,100,100,99.6015625,8.327320000000327
105,98.79261363636364,0,0,98.79261363636364,9.207703000000038
106,98.79261363636364,0,0,98.79261363636364,8.042364999999336
107,98.79261363636364,0,0,98.79261363636364,8.042671000000155
108,98.79261363636364,0,0,98.79261363636364,8.236689000000297
109,98.79261363636364,0,0,98.79261363636364,8.887820999999349
110,95.24147727272727,52.307227105401566,0,73.77435218906442,8.214474000000337
111,97.01704545454545,100,0,98.50852272727272,8.683643000000302
112,98.79261363636364,100,100,99.6015625,8.388299000000188
113,97.01704545454545,100,0,98.50852272727272,8.757935999999972
114,98.79261363636364,100,0,99.39630681818181,8.230594999999994
115,95.24147727272727,52.10078130869208,0,73.67112929070967,8.091656999999941
116,97.01704545454545,100,0,98.50852272727272,8.288923999999497
117,98.79261363636364,100,100,99.6015625,8.332140000000436
118,95.24147727272727,52.11099842235747,0,73.67623784754237,8.163716999999451
119,97.01704545454545,100,0,98.50852272727272,8.586272000000463
120,98.79261363636364,100,100,99.6015625,8.291964999999436
121,98.79261363636364,0,0,98.79261363636364,8.301747000000432
122,98.79261363636364,0,0,98.79261363636364,8.301830000000336
123,95.24147727272727,52.100518368266854,0,73.67099782049706,8.050491999999394
124,97.01704545454545,100,0,98.50852272727272,8.320733000000473
125,98.79261363636364,100,100,99.6015625,8.15747300000021
126,95.24147727272727,56.72199684471491,0,75.98173705872108,8.370021999999153
127,97.01704545454545,100,0,98.50852272727272,9.142292000000452
128,97.01704545454545,0,0,97.01704545454545,8.443562000000384
129,97.01704545454545,0,0,97.01704545454545,8.843163999999888
130,97.01704545454545,0,0,97.01704545454545,8.315442999999505
131,97.01704545454545,0,0,97.01704545454545,8.381565000000592
132,93.4659090909091,48.45400860383274,0,70.95995884737091,8.32558699999936
133,95.24147727272727,100,0,97.62073863636363,8.519838000000163
134,95.24147727272727,0,0,95.24147727272727,8.861636000000544
135,97.01704545454545,100,0,98.50852272727272,8.747188999999707
136,97.01704545454545,0,0,97.01704545454545,8.198059000000285
137,93.4659090909091,48.18987094251089,0,70.82789001671,8.451073999999608
138,95.24147727272727,100,0,97.62073863636363,8.315604000000349
139,95.24147727272727,0,0,95.24147727272727,8.320474999999533
140,95.24147727272727,0,0,95.24147727272727,8.257459000000381
141,95.24147727272727,0,0,95.24147727272727,8.47115599999961
142,97.01704545454545,100,0,98.50852272727272,8.120512000000417
143,97.01704545454545,0,0,97.01704545454545,8.975500999999895
144,98.79261363636364,100,0,99.39630681818181,8.285291999999572
145,98.79261363636364,0,0,98.79261363636364,8.237039999999979
146,100,100,0,100.0,7.9865350000000035
147,100,0,0,100.0,7.8414929999999
148,100,0,0,100.0,8.02491000000009
